CASE ID,CIGAGE,FIRSTCIGTRY,STATISTICS
7723,999,16,LOWRISK
7724,991,991,HIGHRISK
7725,991,991,HIGHRISK
7726,991,991,HIGHRISK
7727,991,991,HIGHRISK
7728,999,16,LOWRISK
7729,991,991,HIGHRISK
7730,13,8,LOWRISK
7731,991,991,HIGHRISK
7732,999,19,LOWRISK
7733,17,15,LOWRISK
7734,991,991,HIGHRISK
7735,23,22,LOWRISK
7736,18,15,LOWRISK
7737,18,16,LOWRISK
7738,991,991,HIGHRISK
7739,991,991,HIGHRISK
7740,999,16,LOWRISK
7741,15,15,HIGHRISK
7742,14,14,HIGHRISK
7743,17,11,LOWRISK
7744,991,991,HIGHRISK
7745,991,991,HIGHRISK
7746,18,14,LOWRISK
7747,991,991,HIGHRISK
7748,15,15,HIGHRISK
7749,991,991,HIGHRISK
7750,991,991,HIGHRISK
7751,999,21,LOWRISK
7752,991,991,HIGHRISK
7753,999,12,LOWRISK
7754,991,991,HIGHRISK
7755,991,991,HIGHRISK
7756,28,27,LOWRISK
7757,991,991,HIGHRISK
7758,999,18,LOWRISK
7759,991,991,HIGHRISK
7760,999,18,LOWRISK
7761,14,5,LOWRISK
7762,16,11,LOWRISK
7763,14,12,LOWRISK
7764,991,991,HIGHRISK
7765,991,991,HIGHRISK
7766,999,16,LOWRISK
7767,17,15,LOWRISK
7768,991,991,HIGHRISK
7769,991,991,HIGHRISK
7770,991,991,HIGHRISK
7771,991,991,HIGHRISK
7772,991,991,HIGHRISK
7773,991,991,HIGHRISK
7774,991,991,HIGHRISK
7775,991,991,HIGHRISK
7776,16,16,HIGHRISK
7777,16,12,LOWRISK
7778,999,15,LOWRISK
7779,991,991,HIGHRISK
7780,999,14,LOWRISK
7781,999,16,LOWRISK
7782,991,991,HIGHRISK
7783,999,16,LOWRISK
7784,999,16,LOWRISK
7785,19,19,HIGHRISK
7786,18,16,LOWRISK
7787,999,17,LOWRISK
7788,991,991,HIGHRISK
7789,991,991,HIGHRISK
7790,17,15,LOWRISK
7791,12,9,LOWRISK
7792,991,991,HIGHRISK
7793,16,14,LOWRISK
7794,999,16,LOWRISK
7795,991,991,HIGHRISK
7796,991,991,HIGHRISK
7797,13,11,LOWRISK
7798,991,991,HIGHRISK
7799,991,991,HIGHRISK
7800,991,991,HIGHRISK
7801,991,991,HIGHRISK
7802,991,991,HIGHRISK
7803,991,991,HIGHRISK
7804,15,15,HIGHRISK
7805,991,991,HIGHRISK
7806,991,991,HIGHRISK
7807,999,13,LOWRISK
7808,17,12,LOWRISK
7809,999,20,LOWRISK
7810,991,991,HIGHRISK
7811,991,991,HIGHRISK
7812,991,991,HIGHRISK
7813,16,16,HIGHRISK
7814,991,991,HIGHRISK
7815,16,16,HIGHRISK
7816,14,14,HIGHRISK
7817,999,21,LOWRISK
7818,999,30,LOWRISK
7819,991,991,HIGHRISK
7820,13,13,HIGHRISK
7821,999,30,LOWRISK
7822,991,991,HIGHRISK
7823,991,991,HIGHRISK
7824,999,18,LOWRISK
7825,999,19,LOWRISK
7826,999,19,LOWRISK
7827,15,15,HIGHRISK
7828,991,991,HIGHRISK
7829,991,991,HIGHRISK
7830,999,22,LOWRISK
7831,999,16,LOWRISK
7832,991,991,HIGHRISK
7833,991,991,HIGHRISK
7834,991,991,HIGHRISK
7835,17,11,LOWRISK
7836,991,991,HIGHRISK
7837,18,13,LOWRISK
7838,991,991,HIGHRISK
7839,18,12,LOWRISK
7840,991,991,HIGHRISK
7841,991,991,HIGHRISK
7842,18,17,LOWRISK
7843,991,991,HIGHRISK
7844,18,18,HIGHRISK
7845,999,13,LOWRISK
7846,991,991,HIGHRISK
7847,991,991,HIGHRISK
7848,12,12,HIGHRISK
7849,16,13,LOWRISK
7850,991,991,HIGHRISK
7851,14,14,HIGHRISK
7852,991,991,HIGHRISK
7853,999,6,LOWRISK
7854,991,991,HIGHRISK
7855,999,15,LOWRISK
7856,991,991,HIGHRISK
7857,991,991,HIGHRISK
7858,991,991,HIGHRISK
7859,19,18,LOWRISK
7860,991,991,HIGHRISK
7861,15,13,LOWRISK
7862,991,991,HIGHRISK
7863,999,16,LOWRISK
7864,991,991,HIGHRISK
7865,999,23,LOWRISK
7866,17,16,LOWRISK
7867,999,20,LOWRISK
7868,991,991,HIGHRISK
7869,991,991,HIGHRISK
7870,13,13,HIGHRISK
7871,999,15,LOWRISK
7872,21,994,HIGHRISK
7873,18,18,HIGHRISK
7874,991,991,HIGHRISK
7875,991,991,HIGHRISK
7876,991,991,HIGHRISK
7877,991,991,HIGHRISK
7878,991,991,HIGHRISK
7879,999,16,LOWRISK
7880,999,12,LOWRISK
7881,991,991,HIGHRISK
7882,999,22,LOWRISK
7883,991,991,HIGHRISK
7884,999,19,LOWRISK
7885,999,16,LOWRISK
7886,991,991,HIGHRISK
7887,999,16,LOWRISK
7888,999,18,LOWRISK
7889,16,14,LOWRISK
7890,999,19,LOWRISK
7891,991,991,HIGHRISK
7892,999,22,LOWRISK
7893,991,991,HIGHRISK
7894,999,20,LOWRISK
7895,24,23,LOWRISK
7896,991,991,HIGHRISK
7897,991,991,HIGHRISK
7898,991,991,HIGHRISK
7899,991,991,HIGHRISK
7900,991,991,HIGHRISK
7901,14,12,LOWRISK
7902,999,12,LOWRISK
7903,12,12,HIGHRISK
7904,13,13,HIGHRISK
7905,991,991,HIGHRISK
7906,991,991,HIGHRISK
7907,25,16,LOWRISK
7908,999,14,LOWRISK
7909,999,16,LOWRISK
7910,999,18,LOWRISK
7911,991,991,HIGHRISK
7912,999,15,LOWRISK
7913,17,16,LOWRISK
7914,991,991,HIGHRISK
7915,40,16,LOWRISK
7916,16,16,HIGHRISK
7917,991,991,HIGHRISK
7918,999,17,LOWRISK
7919,991,991,HIGHRISK
7920,19,18,LOWRISK
7921,991,991,HIGHRISK
7922,991,991,HIGHRISK
7923,13,13,HIGHRISK
7924,991,991,HIGHRISK
7925,991,991,HIGHRISK
7926,991,991,HIGHRISK
7927,999,16,LOWRISK
7928,991,991,HIGHRISK
7929,991,991,HIGHRISK
7930,991,991,HIGHRISK
7931,991,991,HIGHRISK
7932,991,991,HIGHRISK
7933,991,991,HIGHRISK
7934,999,8,LOWRISK
7935,991,991,HIGHRISK
7936,20,18,LOWRISK
7937,991,991,HIGHRISK
7938,999,15,LOWRISK
7939,999,17,LOWRISK
7940,991,991,HIGHRISK
7941,999,18,LOWRISK
7942,999,20,LOWRISK
7943,991,991,HIGHRISK
7944,991,991,HIGHRISK
7945,42,13,LOWRISK
7946,991,991,HIGHRISK
7947,991,991,HIGHRISK
7948,16,15,LOWRISK
7949,991,991,HIGHRISK
7950,991,991,HIGHRISK
7951,991,991,HIGHRISK
7952,15,14,LOWRISK
7953,999,14,LOWRISK
7954,999,20,LOWRISK
7955,991,991,HIGHRISK
7956,991,991,HIGHRISK
7957,30,20,LOWRISK
7958,16,16,HIGHRISK
7959,991,991,HIGHRISK
7960,13,13,HIGHRISK
7961,18,13,LOWRISK
7962,991,991,HIGHRISK
7963,991,991,HIGHRISK
7964,991,991,HIGHRISK
7965,15,15,HIGHRISK
7966,19,17,LOWRISK
7967,991,991,HIGHRISK
7968,999,13,LOWRISK
7969,991,991,HIGHRISK
7970,16,12,LOWRISK
7971,10,10,HIGHRISK
7972,991,991,HIGHRISK
7973,999,14,LOWRISK
7974,991,991,HIGHRISK
7975,17,16,LOWRISK
7976,994,14,LOWRISK
7977,30,20,LOWRISK
7978,991,991,HIGHRISK
7979,18,15,LOWRISK
7980,999,12,LOWRISK
7981,991,991,HIGHRISK
7982,991,991,HIGHRISK
7983,991,991,HIGHRISK
7984,17,16,LOWRISK
7985,991,991,HIGHRISK
7986,999,10,LOWRISK
7987,991,991,HIGHRISK
7988,11,11,HIGHRISK
7989,999,15,LOWRISK
7990,991,991,HIGHRISK
7991,999,12,LOWRISK
7992,991,991,HIGHRISK
7993,16,5,LOWRISK
7994,22,18,LOWRISK
7995,21,11,LOWRISK
7996,14,12,LOWRISK
7997,999,16,LOWRISK
7998,991,991,HIGHRISK
7999,999,10,LOWRISK
8000,999,19,LOWRISK
8001,999,12,LOWRISK
8002,991,991,HIGHRISK
8003,991,991,HIGHRISK
8004,25,13,LOWRISK
8005,991,991,HIGHRISK
8006,991,991,HIGHRISK
8007,13,13,HIGHRISK
8008,991,991,HIGHRISK
8009,19,15,LOWRISK
8010,991,991,HIGHRISK
8011,991,991,HIGHRISK
8012,991,991,HIGHRISK
8013,991,991,HIGHRISK
8014,16,16,HIGHRISK
8015,999,994,LOWRISK
8016,35,20,LOWRISK
8017,999,18,LOWRISK
8018,999,20,LOWRISK
8019,991,991,HIGHRISK
8020,991,991,HIGHRISK
8021,17,13,LOWRISK
8022,15,13,LOWRISK
8023,15,15,HIGHRISK
8024,991,991,HIGHRISK
8025,999,26,LOWRISK
8026,999,14,LOWRISK
8027,999,19,LOWRISK
8028,13,13,HIGHRISK
8029,17,17,HIGHRISK
8030,991,991,HIGHRISK
8031,16,14,LOWRISK
8032,999,14,LOWRISK
8033,999,8,LOWRISK
8034,999,16,LOWRISK
8035,12,8,LOWRISK
8036,991,991,HIGHRISK
8037,17,17,HIGHRISK
8038,999,17,LOWRISK
8039,999,19,LOWRISK
8040,991,991,HIGHRISK
8041,991,991,HIGHRISK
8042,991,991,HIGHRISK
8043,991,991,HIGHRISK
8044,999,15,LOWRISK
8045,16,14,LOWRISK
8046,991,991,HIGHRISK
8047,991,991,HIGHRISK
8048,35,31,LOWRISK
8049,991,991,HIGHRISK
8050,991,991,HIGHRISK
8051,17,12,LOWRISK
8052,991,991,HIGHRISK
8053,999,22,LOWRISK
8054,32,21,LOWRISK
8055,991,991,HIGHRISK
8056,999,985,LOWRISK
8057,30,12,LOWRISK
8058,999,16,LOWRISK
8059,17,17,HIGHRISK
8060,15,15,HIGHRISK
8061,991,991,HIGHRISK
8062,991,991,HIGHRISK
8063,17,17,HIGHRISK
8064,15,12,LOWRISK
8065,999,12,LOWRISK
8066,991,991,HIGHRISK
8067,999,18,LOWRISK
8068,25,20,LOWRISK
8069,999,15,LOWRISK
8070,15,7,LOWRISK
8071,991,991,HIGHRISK
8072,991,991,HIGHRISK
8073,999,16,LOWRISK
8074,991,991,HIGHRISK
8075,991,991,HIGHRISK
8076,999,11,LOWRISK
8077,999,12,LOWRISK
8078,999,15,LOWRISK
8079,999,20,LOWRISK
8080,991,991,HIGHRISK
8081,991,991,HIGHRISK
8082,991,991,HIGHRISK
8083,991,991,HIGHRISK
8084,999,14,LOWRISK
8085,999,25,LOWRISK
8086,991,991,HIGHRISK
8087,999,8,LOWRISK
8088,991,991,HIGHRISK
8089,20,19,LOWRISK
8090,991,991,HIGHRISK
8091,999,18,LOWRISK
8092,991,991,HIGHRISK
8093,999,17,LOWRISK
8094,999,18,LOWRISK
8095,991,991,HIGHRISK
8096,991,991,HIGHRISK
8097,991,991,HIGHRISK
8098,991,991,HIGHRISK
8099,14,14,HIGHRISK
8100,16,16,HIGHRISK
8101,17,14,LOWRISK
8102,999,18,LOWRISK
8103,991,991,HIGHRISK
8104,20,18,LOWRISK
8105,999,10,LOWRISK
8106,19,19,HIGHRISK
8107,999,12,LOWRISK
8108,13,11,LOWRISK
8109,991,991,HIGHRISK
8110,991,991,HIGHRISK
8111,991,991,HIGHRISK
8112,991,991,HIGHRISK
8113,999,14,LOWRISK
8114,21,20,LOWRISK
8115,999,19,LOWRISK
8116,999,15,LOWRISK
8117,991,991,HIGHRISK
8118,13,12,LOWRISK
8119,991,991,HIGHRISK
8120,17,15,LOWRISK
8121,14,6,LOWRISK
8122,999,21,LOWRISK
8123,991,991,HIGHRISK
8124,999,18,LOWRISK
8125,18,10,LOWRISK
8126,999,13,LOWRISK
8127,991,991,HIGHRISK
8128,23,18,LOWRISK
8129,999,18,LOWRISK
8130,999,17,LOWRISK
8131,991,991,HIGHRISK
8132,16,15,LOWRISK
8133,999,16,LOWRISK
8134,19,15,LOWRISK
8135,18,15,LOWRISK
8136,999,12,LOWRISK
8137,20,16,LOWRISK
8138,999,22,LOWRISK
8139,13,12,LOWRISK
8140,999,14,LOWRISK
8141,12,12,HIGHRISK
8142,999,18,LOWRISK
8143,991,991,HIGHRISK
8144,991,991,HIGHRISK
8145,991,991,HIGHRISK
8146,991,991,HIGHRISK
8147,991,991,HIGHRISK
8148,991,991,HIGHRISK
8149,991,991,HIGHRISK
8150,999,12,LOWRISK
8151,16,15,LOWRISK
8152,999,17,LOWRISK
8153,991,991,HIGHRISK
8154,999,16,LOWRISK
8155,999,20,LOWRISK
8156,991,991,HIGHRISK
8157,991,991,HIGHRISK
8158,991,991,HIGHRISK
8159,991,991,HIGHRISK
8160,999,15,LOWRISK
8161,999,16,LOWRISK
8162,991,991,HIGHRISK
8163,991,991,HIGHRISK
8164,13,11,LOWRISK
8165,17,17,HIGHRISK
8166,17,15,LOWRISK
8167,991,991,HIGHRISK
8168,19,18,LOWRISK
8169,999,21,LOWRISK
8170,991,991,HIGHRISK
8171,991,991,HIGHRISK
8172,991,991,HIGHRISK
8173,16,15,LOWRISK
8174,991,991,HIGHRISK
8175,28,11,LOWRISK
8176,991,991,HIGHRISK
8177,991,991,HIGHRISK
8178,25,15,LOWRISK
8179,991,991,HIGHRISK
8180,991,991,HIGHRISK
8181,991,991,HIGHRISK
8182,999,17,LOWRISK
8183,999,27,LOWRISK
8184,15,13,LOWRISK
8185,991,991,HIGHRISK
8186,991,991,HIGHRISK
8187,999,12,LOWRISK
8188,991,991,HIGHRISK
8189,999,18,LOWRISK
8190,991,991,HIGHRISK
8191,15,14,LOWRISK
8192,991,991,HIGHRISK
8193,999,16,LOWRISK
8194,18,14,LOWRISK
8195,999,11,LOWRISK
8196,13,13,HIGHRISK
8197,991,991,HIGHRISK
8198,18,18,HIGHRISK
8199,991,991,HIGHRISK
8200,13,13,HIGHRISK
8201,991,991,HIGHRISK
8202,999,16,LOWRISK
8203,991,991,HIGHRISK
8204,991,991,HIGHRISK
8205,991,991,HIGHRISK
8206,999,23,LOWRISK
8207,991,991,HIGHRISK
8208,999,18,LOWRISK
8209,991,991,HIGHRISK
8210,991,991,HIGHRISK
8211,991,991,HIGHRISK
8212,18,16,LOWRISK
8213,16,13,LOWRISK
8214,999,18,LOWRISK
8215,991,991,HIGHRISK
8216,991,991,HIGHRISK
8217,999,18,LOWRISK
8218,991,991,HIGHRISK
8219,999,14,LOWRISK
8220,16,12,LOWRISK
8221,999,14,LOWRISK
8222,20,16,LOWRISK
8223,18,16,LOWRISK
8224,991,991,HIGHRISK
8225,20,20,HIGHRISK
8226,991,991,HIGHRISK
8227,991,991,HIGHRISK
8228,999,14,LOWRISK
8229,991,991,HIGHRISK
8230,18,17,LOWRISK
8231,24,18,LOWRISK
8232,991,991,HIGHRISK
8233,999,16,LOWRISK
8234,13,13,HIGHRISK
8235,999,985,LOWRISK
8236,991,991,HIGHRISK
8237,999,18,LOWRISK
8238,999,27,LOWRISK
8239,991,991,HIGHRISK
8240,19,19,HIGHRISK
8241,999,17,LOWRISK
8242,991,991,HIGHRISK
8243,999,18,LOWRISK
8244,21,21,HIGHRISK
8245,991,991,HIGHRISK
8246,17,15,LOWRISK
8247,16,13,LOWRISK
8248,991,991,HIGHRISK
8249,999,994,LOWRISK
8250,991,991,HIGHRISK
8251,991,991,HIGHRISK
8252,999,17,LOWRISK
8253,991,991,HIGHRISK
8254,991,991,HIGHRISK
8255,991,991,HIGHRISK
8256,991,991,HIGHRISK
8257,13,13,HIGHRISK
8258,991,991,HIGHRISK
8259,991,991,HIGHRISK
8260,991,991,HIGHRISK
8261,991,991,HIGHRISK
8262,991,991,HIGHRISK
8263,991,991,HIGHRISK
8264,999,15,LOWRISK
8265,991,991,HIGHRISK
8266,16,15,LOWRISK
8267,991,991,HIGHRISK
8268,17,12,LOWRISK
8269,18,17,LOWRISK
8270,17,15,LOWRISK
8271,991,991,HIGHRISK
8272,999,10,LOWRISK
8273,991,991,HIGHRISK
8274,991,991,HIGHRISK
8275,991,991,HIGHRISK
8276,991,991,HIGHRISK
8277,991,991,HIGHRISK
8278,999,19,LOWRISK
8279,991,991,HIGHRISK
8280,991,991,HIGHRISK
8281,20,13,LOWRISK
8282,991,991,HIGHRISK
8283,18,17,LOWRISK
8284,17,9,LOWRISK
8285,19,16,LOWRISK
8286,991,991,HIGHRISK
8287,999,13,LOWRISK
8288,16,13,LOWRISK
8289,19,16,LOWRISK
8290,991,991,HIGHRISK
8291,991,991,HIGHRISK
8292,991,991,HIGHRISK
8293,991,991,HIGHRISK
8294,991,991,HIGHRISK
8295,991,991,HIGHRISK
8296,991,991,HIGHRISK
8297,999,16,LOWRISK
8298,991,991,HIGHRISK
8299,991,991,HIGHRISK
8300,991,991,HIGHRISK
8301,991,991,HIGHRISK
8302,991,991,HIGHRISK
8303,999,12,LOWRISK
8304,20,20,HIGHRISK
8305,999,17,LOWRISK
8306,14,14,HIGHRISK
8307,19,19,HIGHRISK
8308,991,991,HIGHRISK
8309,991,991,HIGHRISK
8310,18,16,LOWRISK
8311,20,18,LOWRISK
8312,22,20,LOWRISK
8313,999,17,LOWRISK
8314,999,18,LOWRISK
8315,991,991,HIGHRISK
8316,999,15,LOWRISK
8317,999,14,LOWRISK
8318,999,10,LOWRISK
8319,15,13,LOWRISK
8320,999,18,LOWRISK
8321,14,14,HIGHRISK
8322,991,991,HIGHRISK
8323,16,15,LOWRISK
8324,991,991,HIGHRISK
8325,991,991,HIGHRISK
8326,20,17,LOWRISK
8327,999,18,LOWRISK
8328,14,10,LOWRISK
8329,991,991,HIGHRISK
8330,991,991,HIGHRISK
8331,991,991,HIGHRISK
8332,991,991,HIGHRISK
8333,19,12,LOWRISK
8334,999,15,LOWRISK
8335,991,991,HIGHRISK
8336,991,991,HIGHRISK
8337,991,991,HIGHRISK
8338,999,15,LOWRISK
8339,999,9,LOWRISK
8340,999,18,LOWRISK
8341,999,16,LOWRISK
8342,18,18,HIGHRISK
8343,15,11,LOWRISK
8344,999,14,LOWRISK
8345,999,17,LOWRISK
8346,991,991,HIGHRISK
8347,999,18,LOWRISK
8348,999,12,LOWRISK
8349,991,991,HIGHRISK
8350,991,991,HIGHRISK
8351,999,9,LOWRISK
8352,999,25,LOWRISK
8353,16,14,LOWRISK
8354,18,18,HIGHRISK
8355,991,991,HIGHRISK
8356,19,18,LOWRISK
8357,991,991,HIGHRISK
8358,19,13,LOWRISK
8359,999,20,LOWRISK
8360,991,991,HIGHRISK
8361,999,21,LOWRISK
8362,991,991,HIGHRISK
8363,16,16,HIGHRISK
8364,30,28,LOWRISK
8365,17,15,LOWRISK
8366,991,991,HIGHRISK
8367,999,12,LOWRISK
8368,999,26,LOWRISK
8369,991,991,HIGHRISK
8370,991,991,HIGHRISK
8371,12,12,HIGHRISK
8372,999,29,LOWRISK
8373,999,20,LOWRISK
8374,999,18,LOWRISK
8375,999,22,LOWRISK
8376,999,17,LOWRISK
8377,18,18,HIGHRISK
8378,999,20,LOWRISK
8379,36,14,LOWRISK
8380,991,991,HIGHRISK
8381,991,991,HIGHRISK
8382,22,22,HIGHRISK
8383,991,991,HIGHRISK
8384,991,991,HIGHRISK
8385,991,991,HIGHRISK
8386,991,991,HIGHRISK
8387,991,991,HIGHRISK
8388,999,16,LOWRISK
8389,999,19,LOWRISK
8390,991,991,HIGHRISK
8391,991,991,HIGHRISK
8392,16,16,HIGHRISK
8393,999,8,LOWRISK
8394,18,12,LOWRISK
8395,20,16,LOWRISK
8396,999,12,LOWRISK
8397,991,991,HIGHRISK
8398,991,991,HIGHRISK
8399,991,991,HIGHRISK
8400,991,991,HIGHRISK
8401,999,16,LOWRISK
8402,13,13,HIGHRISK
8403,991,991,HIGHRISK
8404,11,10,LOWRISK
8405,991,991,HIGHRISK
8406,999,12,LOWRISK
8407,991,991,HIGHRISK
8408,991,991,HIGHRISK
8409,21,21,HIGHRISK
8410,40,15,LOWRISK
8411,21,15,LOWRISK
8412,16,13,LOWRISK
8413,991,991,HIGHRISK
8414,991,991,HIGHRISK
8415,999,10,LOWRISK
8416,20,19,LOWRISK
8417,991,991,HIGHRISK
8418,999,15,LOWRISK
8419,999,13,LOWRISK
8420,994,16,LOWRISK
8421,999,15,LOWRISK
8422,14,10,LOWRISK
8423,14,12,LOWRISK
8424,23,23,HIGHRISK
8425,991,991,HIGHRISK
8426,13,13,HIGHRISK
8427,14,14,HIGHRISK
8428,999,13,LOWRISK
8429,16,16,HIGHRISK
8430,991,991,HIGHRISK
8431,991,991,HIGHRISK
8432,999,16,LOWRISK
8433,991,991,HIGHRISK
8434,991,991,HIGHRISK
8435,991,991,HIGHRISK
8436,991,991,HIGHRISK
8437,16,12,LOWRISK
8438,999,18,LOWRISK
8439,20,17,LOWRISK
8440,19,15,LOWRISK
8441,15,12,LOWRISK
8442,991,991,HIGHRISK
8443,991,991,HIGHRISK
8444,999,15,LOWRISK
8445,22,15,LOWRISK
8446,21,21,HIGHRISK
8447,17,13,LOWRISK
8448,999,15,LOWRISK
8449,991,991,HIGHRISK
8450,991,991,HIGHRISK
8451,15,10,LOWRISK
8452,991,991,HIGHRISK
8453,999,13,LOWRISK
8454,16,16,HIGHRISK
8455,999,15,LOWRISK
8456,991,991,HIGHRISK
8457,999,13,LOWRISK
8458,991,991,HIGHRISK
8459,991,991,HIGHRISK
8460,991,991,HIGHRISK
8461,999,19,LOWRISK
8462,999,17,LOWRISK
8463,999,19,LOWRISK
8464,991,991,HIGHRISK
8465,17,13,LOWRISK
8466,999,15,LOWRISK
8467,991,991,HIGHRISK
8468,30,16,LOWRISK
8469,991,991,HIGHRISK
8470,991,991,HIGHRISK
8471,991,991,HIGHRISK
8472,13,13,HIGHRISK
8473,991,991,HIGHRISK
8474,991,991,HIGHRISK
8475,991,991,HIGHRISK
8476,991,991,HIGHRISK
8477,999,21,LOWRISK
8478,991,991,HIGHRISK
8479,991,991,HIGHRISK
8480,16,16,HIGHRISK
8481,999,17,LOWRISK
8482,991,991,HIGHRISK
8483,18,16,LOWRISK
8484,991,991,HIGHRISK
8485,18,18,HIGHRISK
8486,991,991,HIGHRISK
8487,999,11,LOWRISK
8488,999,29,LOWRISK
8489,18,17,LOWRISK
8490,30,16,LOWRISK
8491,991,991,HIGHRISK
8492,991,991,HIGHRISK
8493,18,18,HIGHRISK
8494,991,991,HIGHRISK
8495,999,16,LOWRISK
8496,991,991,HIGHRISK
8497,999,21,LOWRISK
8498,991,991,HIGHRISK
8499,991,991,HIGHRISK
8500,999,18,LOWRISK
8501,991,991,HIGHRISK
8502,999,13,LOWRISK
8503,17,15,LOWRISK
8504,991,991,HIGHRISK
8505,991,991,HIGHRISK
8506,999,18,LOWRISK
8507,19,10,LOWRISK
8508,20,18,LOWRISK
8509,991,991,HIGHRISK
8510,991,991,HIGHRISK
8511,14,13,LOWRISK
8512,999,11,LOWRISK
8513,999,18,LOWRISK
8514,991,991,HIGHRISK
8515,991,991,HIGHRISK
8516,999,22,LOWRISK
8517,991,991,HIGHRISK
8518,999,19,LOWRISK
8519,999,14,LOWRISK
8520,20,16,LOWRISK
8521,991,991,HIGHRISK
8522,991,991,HIGHRISK
8523,991,991,HIGHRISK
8524,999,22,LOWRISK
8525,991,991,HIGHRISK
8526,12,11,LOWRISK
8527,991,991,HIGHRISK
8528,20,17,LOWRISK
8529,15,15,HIGHRISK
8530,991,991,HIGHRISK
8531,16,11,LOWRISK
8532,25,16,LOWRISK
8533,999,16,LOWRISK
8534,991,991,HIGHRISK
8535,13,12,LOWRISK
8536,991,991,HIGHRISK
8537,991,991,HIGHRISK
8538,999,19,LOWRISK
8539,999,12,LOWRISK
8540,13,12,LOWRISK
8541,991,991,HIGHRISK
8542,991,991,HIGHRISK
8543,19,19,HIGHRISK
8544,999,15,LOWRISK
8545,21,9,LOWRISK
8546,991,991,HIGHRISK
8547,991,991,HIGHRISK
8548,998,18,LOWRISK
8549,24,14,LOWRISK
8550,991,991,HIGHRISK
8551,15,14,LOWRISK
8552,991,991,HIGHRISK
8553,999,18,LOWRISK
8554,18,16,LOWRISK
8555,991,991,HIGHRISK
8556,991,991,HIGHRISK
8557,991,991,HIGHRISK
8558,991,991,HIGHRISK
8559,991,991,HIGHRISK
8560,991,991,HIGHRISK
8561,999,15,LOWRISK
8562,991,991,HIGHRISK
8563,999,18,LOWRISK
8564,16,14,LOWRISK
8565,19,16,LOWRISK
8566,18,16,LOWRISK
8567,999,18,LOWRISK
8568,18,13,LOWRISK
8569,999,14,LOWRISK
8570,22,15,LOWRISK
8571,999,14,LOWRISK
8572,991,991,HIGHRISK
8573,999,19,LOWRISK
8574,999,23,LOWRISK
8575,999,19,LOWRISK
8576,999,15,LOWRISK
8577,999,18,LOWRISK
8578,991,991,HIGHRISK
8579,999,16,LOWRISK
8580,991,991,HIGHRISK
8581,999,18,LOWRISK
8582,13,13,HIGHRISK
8583,991,991,HIGHRISK
8584,999,20,LOWRISK
8585,991,991,HIGHRISK
8586,999,15,LOWRISK
8587,999,18,LOWRISK
8588,991,991,HIGHRISK
8589,991,991,HIGHRISK
8590,999,17,LOWRISK
8591,999,18,LOWRISK
8592,17,14,LOWRISK
8593,991,991,HIGHRISK
8594,999,31,LOWRISK
8595,991,991,HIGHRISK
8596,999,22,LOWRISK
8597,991,991,HIGHRISK
8598,991,991,HIGHRISK
8599,991,991,HIGHRISK
8600,999,10,LOWRISK
8601,999,12,LOWRISK
8602,999,21,LOWRISK
8603,991,991,HIGHRISK
8604,991,991,HIGHRISK
8605,42,12,LOWRISK
8606,991,991,HIGHRISK
8607,15,15,HIGHRISK
8608,991,991,HIGHRISK
8609,991,991,HIGHRISK
8610,991,991,HIGHRISK
8611,19,19,HIGHRISK
8612,16,16,HIGHRISK
8613,991,991,HIGHRISK
8614,18,14,LOWRISK
8615,991,991,HIGHRISK
8616,18,17,LOWRISK
8617,991,991,HIGHRISK
8618,17,14,LOWRISK
8619,16,12,LOWRISK
8620,991,991,HIGHRISK
8621,999,7,LOWRISK
8622,999,9,LOWRISK
8623,999,10,LOWRISK
8624,19,18,LOWRISK
8625,991,991,HIGHRISK
8626,991,991,HIGHRISK
8627,23,22,LOWRISK
8628,18,13,LOWRISK
8629,16,16,HIGHRISK
8630,17,9,LOWRISK
8631,999,19,LOWRISK
8632,991,991,HIGHRISK
8633,999,13,LOWRISK
8634,991,991,HIGHRISK
8635,991,991,HIGHRISK
8636,991,991,HIGHRISK
8637,999,18,LOWRISK
8638,991,991,HIGHRISK
8639,999,17,LOWRISK
8640,999,15,LOWRISK
8641,991,991,HIGHRISK
8642,16,16,HIGHRISK
8643,991,991,HIGHRISK
8644,991,991,HIGHRISK
8645,991,991,HIGHRISK
8646,18,15,LOWRISK
8647,991,991,HIGHRISK
8648,991,991,HIGHRISK
8649,991,991,HIGHRISK
8650,991,991,HIGHRISK
8651,991,991,HIGHRISK
8652,991,991,HIGHRISK
8653,991,991,HIGHRISK
8654,991,991,HIGHRISK
8655,15,13,LOWRISK
8656,991,991,HIGHRISK
8657,991,991,HIGHRISK
8658,999,17,LOWRISK
8659,17,11,LOWRISK
8660,991,991,HIGHRISK
8661,17,13,LOWRISK
8662,991,991,HIGHRISK
8663,991,991,HIGHRISK
8664,991,991,HIGHRISK
8665,991,991,HIGHRISK
8666,991,991,HIGHRISK
8667,999,19,LOWRISK
8668,999,11,LOWRISK
8669,999,20,LOWRISK
8670,15,10,LOWRISK
8671,991,991,HIGHRISK
8672,15,15,HIGHRISK
8673,16,16,HIGHRISK
8674,991,991,HIGHRISK
8675,18,15,LOWRISK
8676,991,991,HIGHRISK
8677,991,991,HIGHRISK
8678,991,991,HIGHRISK
8679,991,991,HIGHRISK
8680,991,991,HIGHRISK
8681,18,14,LOWRISK
8682,999,10,LOWRISK
